N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1670.0,TIGER 글로벌AI액티브,9400.0,5.0,-0.05%,0.0,9410.0,9530.0,9095.0
1671.0,TRUE S&P500 VIX S/T 선물 ETN(H),10300.0,360.0,+3.62%,0.0,10270.0,10300.0,10265.0
1672.0,TIGER KRX300,14675.0,0.0,0.00%,0.0,14675.0,14675.0,14675.0
1673.0,하나 인버스 2X 코스닥150 선물 ETN,10285.0,275.0,-2.60%,0.0,10545.0,10625.0,10200.0
1674.0,메리츠 인버스 3X 국채3년 ETN,20555.0,0.0,0.00%,0.0,20555.0,20555.0,20555.0
1675.0,SOL KRX300,14620.0,80.0,-0.54%,0.0,14620.0,14620.0,14620.0
1676.0,TRUE 인버스 2X S&P500 선물 ETN(H),2045.0,20.0,+0.99%,0.0,2045.0,2050.0,2040.0
1677.0,메리츠 인버스 은 선물 ETN(H),10225.0,0.0,0.00%,0.0,10225.0,10225.0,10225.0
1678.0,KODEX 기계장비,5605.0,55.0,+0.99%,0.0,5500.0,5610.0,5495.0
1679.0,삼성 인버스 은 선물 ETN(H),10170.0,0.0,0.00%,0.0,10170.0,10170.0,10170.0
1680.0,유유제약1우,4485.0,80.0,-1.75%,1000.0,4470.0,4575.0,4375.0
1681.0,WOORI 200,31255.0,25.0,-0.08%,0.0,31155.0,31305.0,31155.0
1682.0,ARIRANG 200선물인버스2X,6155.0,30.0,-0.49%,0.0,6220.0,6245.0,6155.0
1683.0,삼성 나스닥 100 ETN(H),10150.0,25.0,+0.25%,0.0,10160.0,10160.0,10150.0
1684.0,TRUE 인버스 유로스탁스50 ETN(H) C,10145.0,135.0,+1.35%,0.0,10110.0,10145.0,10110.0
1685.0,ACE 골드선물 레버리지(합성 H),16850.0,240.0,+1.44%,0.0,16715.0,16890.0,16715.0
1686.0,메리츠 인버스 국채5년 ETN,10105.0,0.0,0.00%,0.0,10105.0,10105.0,10105.0
1687.0,신한 인버스 2X 미국달러 선물 ETN,5050.0,15.0,+0.30%,0.0,5050.0,5050.0,5050.0
1688.0,메리츠 KAP 레버리지 중국 위안화 ETN,20175.0,0.0,0.00%,0.0,20175.0,20175.0,20175.0
1689.0,신한 인버스 2X Russell 2000 ETN,10085.0,215.0,+2.18%,0.0,10135.0,10135.0,10065.0
1690.0,KODEX MSCI KOREA ESG유니버설,9150.0,0.0,0.00%,0.0,9150.0,9150.0,9150.0
1691.0,TRUE 은 선물 ETN,10055.0,95.0,+0.95%,0.0,10050.0,10055.0,10050.0
1692.0,메리츠 KAP 중국 위안화 ETN,10055.0,0.0,0.00%,0.0,10055.0,10055.0,10055.0
1693.0,메리츠 KAP 인버스 2X 일본 엔화 ETN,20070.0,0.0,0.00%,0.0,20070.0,20070.0,20070.0
1694.0,메리츠 KAP 일본 엔화 ETN,10010.0,5.0,+0.05%,0.0,10035.0,10035.0,10010.0
1695.0,KODEX 필수소비재,6255.0,25.0,-0.40%,0.0,6285.0,6285.0,6220.0
1696.0,메리츠 3X 레버리지 국채3년 ETN,20015.0,25.0,-0.12%,0.0,20015.0,20015.0,20015.0
1697.0,메리츠 인버스 2X 국채3년 ETN,10005.0,0.0,0.00%,0.0,10005.0,10005.0,10005.0
1698.0,메리츠 KAP 레버리지 일본 엔화 ETN,20005.0,160.0,+0.81%,0.0,20090.0,20090.0,20005.0
1699.0,KODEX 미국S&P500금융,10500.0,245.0,-2.28%,0.0,10545.0,10585.0,10485.0
1700.0,TIGER 글로벌사이버보안INDXX,9585.0,45.0,-0.47%,0.0,9635.0,9635.0,9575.0
1701.0,KODEX 코스닥글로벌,9060.0,80.0,+0.89%,0.0,8980.0,9095.0,8920.0
1702.0,신한 S&P 유로 선물 ETN(H),9935.0,0.0,0.00%,0.0,9935.0,9935.0,9935.0
1703.0,메리츠 KAP 인버스 2X 중국 위안화 ETN,19865.0,0.0,0.00%,0.0,19865.0,19865.0,19865.0
1704.0,삼성 S&P500 ETN,9900.0,50.0,-0.50%,0.0,9930.0,9930.0,9900.0
1705.0,넥센우,2745.0,15.0,-0.54%,500.0,2745.0,2745.0,2745.0
1706.0,메리츠 인버스 2X 국채5년 ETN,9845.0,0.0,0.00%,0.0,9845.0,9845.0,9845.0
1707.0,삼성 인버스 코스닥 150 선물 ETN,9840.0,160.0,-1.60%,0.0,10010.0,10020.0,9840.0
1708.0,TRUE 일본 엔선물 ETN C,9835.0,25.0,+0.25%,0.0,9870.0,9870.0,9835.0
1709.0,KB S&P 유럽탄소배출권 선물 ETN(H),9810.0,0.0,0.00%,0.0,9810.0,9810.0,9810.0
1710.0,삼성 레버리지 항셍테크 ETN(H),1635.0,5.0,+0.31%,0.0,1585.0,1670.0,1580.0
1711.0,SOL 유럽탄소배출권선물S&P(H),12230.0,20.0,-0.16%,0.0,12245.0,12245.0,12195.0
1712.0,KB KRX ESG Eco ETN,9780.0,70.0,-0.71%,0.0,9815.0,9815.0,9780.0
1713.0,하나 iSelect-WG 탄소중립 ESG ETN,9775.0,0.0,0.00%,0.0,9775.0,9775.0,9775.0
1714.0,TRUE 구리 선물 ETN,9770.0,0.0,0.00%,0.0,9770.0,9770.0,9770.0
1715.0,삼성 인버스 금 선물 ETN(H),9765.0,0.0,0.00%,0.0,9765.0,9765.0,9765.0
1716.0,KBSTAR 미국반도체NYSE(H),9750.0,65.0,+0.67%,0.0,9720.0,9750.0,9720.0
1717.0,TIGER 일본반도체FACTSET,9750.0,95.0,+0.98%,0.0,9745.0,9840.0,9745.0
1718.0,KBSTAR KRX300,14970.0,70.0,+0.47%,0.0,14885.0,14970.0,14885.0
1719.0,KBSTAR 미국반도체NYSE,9720.0,30.0,+0.31%,0.0,9735.0,9745.0,9720.0
1720.0,KBSTAR 미국고정배당우선증권ICE TR,9220.0,60.0,-0.65%,0.0,9240.0,9240.0,9180.0
1721.0,KODEX 미국S&P500통신서비스,9675.0,0.0,0.00%,0.0,9700.0,9700.0,9675.0
1722.0,TIMEFOLIO 이노베이션액티브,7425.0,60.0,+0.81%,0.0,7285.0,7455.0,7285.0
1723.0,ACE 미국IT인터넷S&P(합성 H),12050.0,0.0,0.00%,0.0,12050.0,12050.0,12050.0
1724.0,신한 S&P 레버리지 유로 선물 ETN(H),9640.0,0.0,0.00%,0.0,9640.0,9640.0,9640.0
1725.0,KODEX 미국S&P500헬스케어,10145.0,265.0,-2.55%,0.0,10225.0,10225.0,10085.0
1726.0,에셋플러스 코리아대장장이액티브,10695.0,75.0,+0.71%,0.0,10690.0,10760.0,10655.0
1727.0,KOSEF 차이나A50커넥트MSCI,8015.0,55.0,+0.69%,0.0,8035.0,8035.0,7995.0
1728.0,TIGER 한중반도체(합성),11310.0,175.0,+1.57%,0.0,11310.0,11310.0,11310.0
1729.0,TRUE 레버리지 일본 엔선물 ETN C,9595.0,5.0,+0.05%,0.0,9660.0,9670.0,9580.0
1730.0,KODEX 미국S&P500필수소비재,9570.0,130.0,-1.34%,0.0,9630.0,9630.0,9510.0
1731.0,KODEX 미국S&P바이오(합성),18910.0,595.0,-3.05%,0.0,19090.0,19090.0,18910.0
1732.0,TIGER 200 철강소재,8240.0,185.0,+2.30%,0.0,8075.0,8240.0,8075.0
1733.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9550.0,160.0,+1.70%,0.0,9550.0,9550.0,9550.0
1734.0,TIGER 미국캐시카우100,9540.0,130.0,-1.34%,0.0,9580.0,9580.0,9525.0
1735.0,KODEX 미국S&P500테크놀로지,9525.0,20.0,+0.21%,0.0,9635.0,9635.0,9500.0
1736.0,대신 국채10년 ETN,9520.0,0.0,0.00%,0.0,9520.0,9520.0,9520.0
1737.0,메리츠 3X 레버리지 국채5년 ETN,18950.0,70.0,-0.37%,0.0,18950.0,18950.0,18950.0
1738.0,TRUE S&P 엔달러 선물 ETN(H),9435.0,30.0,+0.32%,0.0,9435.0,9435.0,9430.0
1739.0,KBSTAR 미국장기국채선물레버리지(합성 H),5240.0,25.0,-0.47%,0.0,5225.0,5275.0,5220.0
1740.0,KBSTAR 미국장기국채선물(H),7840.0,10.0,-0.13%,0.0,7850.0,7850.0,7820.0
1741.0,KODEX TDF2030액티브,10440.0,30.0,-0.29%,0.0,10445.0,10455.0,10440.0
1742.0,ACE 미국달러단기채권액티브,10430.0,30.0,-0.29%,0.0,10470.0,10470.0,10420.0
1743.0,신한 인버스 은 선물 ETN(H),4675.0,50.0,-1.06%,0.0,4690.0,4690.0,4675.0
1744.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,11685.0,20.0,+0.17%,0.0,11695.0,11695.0,11685.0
1745.0,KODEX KTOP30,15565.0,0.0,0.00%,0.0,15565.0,15565.0,15565.0
1746.0,ACE 미국S&P500채권혼합액티브,10370.0,40.0,-0.38%,0.0,10410.0,10410.0,10370.0
1747.0,KB 인버스 2X 콩 선물 ETN,18635.0,660.0,-3.42%,0.0,18850.0,18860.0,18620.0
1748.0,삼성 은 선물 ETN(H),9220.0,155.0,+1.71%,0.0,9220.0,9220.0,9220.0
1749.0,HANARO 탄소효율그린뉴딜,7670.0,10.0,+0.13%,0.0,7615.0,7670.0,7615.0
1750.0,메리츠 천연가스 선물 ETN(H),3065.0,145.0,-4.52%,0.0,3060.0,3070.0,3050.0
1751.0,KODEX 미국S&P500유틸리티,9180.0,205.0,-2.18%,0.0,9345.0,9345.0,9180.0
1752.0,메리츠 은 선물 ETN(H),9170.0,0.0,0.00%,0.0,9170.0,9170.0,9170.0
1753.0,마이다스 KoreaStock액티브,17440.0,40.0,+0.23%,0.0,17230.0,17450.0,17230.0
1754.0,KOSEF 블루칩,7035.0,40.0,+0.57%,0.0,6980.0,7035.0,6975.0
1755.0,TIGER 은행,6010.0,210.0,-3.38%,0.0,6225.0,6225.0,6000.0
1756.0,삼성 인버스 나스닥 100 ETN(H),9080.0,30.0,-0.33%,0.0,9095.0,9095.0,9080.0
1757.0,SOL 자동차TOP3플러스,9075.0,140.0,-1.52%,0.0,9210.0,9210.0,9075.0
1758.0,TIGER 코스닥글로벌,9075.0,145.0,+1.62%,0.0,9035.0,9080.0,8920.0
1759.0,ARIRANG 일본반도체소부장Solactive,9550.0,90.0,+0.95%,0.0,9525.0,9585.0,9525.0
1760.0,신한 FnGuide 메타버스 ETN,4535.0,60.0,+1.34%,0.0,4490.0,4535.0,4490.0
1761.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9045.0,0.0,0.00%,0.0,9045.0,9045.0,9045.0
1762.0,KODEX 테슬라밸류체인FactSet,9500.0,0.0,0.00%,0.0,9500.0,9500.0,9500.0
1763.0,대덕1우,7440.0,210.0,-2.75%,500.0,7500.0,7500.0,7440.0
1764.0,키움 KPOP ETN,9000.0,0.0,0.00%,0.0,9000.0,9000.0,9000.0
1765.0,SOL 유럽탄소배출권선물인버스ICE(H),11230.0,135.0,+1.22%,0.0,11230.0,11250.0,11230.0
1766.0,KOSEF 200선물인버스2X,3045.0,20.0,-0.65%,0.0,3095.0,3095.0,3040.0
1767.0,QV iSelect-WG 그린에너지 ESG ETN,8980.0,0.0,0.00%,0.0,8980.0,8980.0,8980.0
1768.0,신한 인버스 2X 은 선물 ETN(H),1795.0,45.0,-2.45%,0.0,1810.0,1810.0,1790.0
1769.0,KODEX Fn K-뉴딜디지털플러스,7460.0,45.0,+0.61%,0.0,7440.0,7495.0,7435.0
1770.0,KOSEF 미국달러선물인버스,8750.0,15.0,+0.17%,0.0,8750.0,8750.0,8750.0
1771.0,TRUE S&P 레버리지 엔달러 선물 ETN(H),8890.0,55.0,+0.62%,0.0,8880.0,8890.0,8880.0
1772.0,KBSTAR 국채30년레버리지KAP(합성),15405.0,45.0,-0.29%,0.0,15355.0,15510.0,15355.0
1773.0,KODEX MSCI Korea,14715.0,40.0,+0.27%,0.0,14675.0,14715.0,14635.0
1774.0,히어로즈 미국달러SOFR금리액티브(합성),10820.0,30.0,-0.28%,0.0,10840.0,10840.0,10820.0
1775.0,KBSTAR 글로벌클린에너지S&P,6730.0,110.0,-1.61%,0.0,6755.0,6755.0,6705.0
1776.0,TRUE 플래티넘 선물 ETN,8745.0,40.0,-0.46%,0.0,8805.0,8805.0,8745.0
1777.0,ACE 미국빅테크TOP7 Plus레버리지(합성),8745.0,95.0,+1.10%,0.0,8755.0,8790.0,8710.0
1778.0,KB 인버스 KOSPI 200 선물 ETN,12475.0,40.0,+0.32%,0.0,12480.0,12480.0,12450.0
1779.0,성신양회우,11850.0,30.0,+0.25%,5000.0,11950.0,11950.0,11820.0
1780.0,삼양사우,23550.0,50.0,+0.21%,5000.0,23500.0,23600.0,23500.0
1781.0,하나 인버스 2X 콩 선물 ETN(H),8685.0,260.0,-2.91%,0.0,8795.0,8795.0,8685.0
1782.0,대신 S&P WTI원유 선물 ETN,8680.0,65.0,+0.75%,0.0,8805.0,8805.0,8680.0
1783.0,KODEX 미국채울트라30년선물인버스(H),12400.0,40.0,+0.32%,0.0,12415.0,12430.0,12400.0
1784.0,ARIRANG KRX300,14465.0,60.0,+0.42%,0.0,14255.0,14465.0,14255.0
1785.0,KOSEF KRX100,4800.0,20.0,+0.42%,0.0,4755.0,4800.0,4750.0
1786.0,KBSTAR 글로벌수소경제Indxx,7145.0,40.0,-0.56%,0.0,7165.0,7165.0,7145.0
1787.0,ACE 미국나스닥100채권혼합액티브,10705.0,10.0,+0.09%,0.0,10730.0,10730.0,10705.0
1788.0,신한 인버스 다우존스지수 선물 ETN(H),4280.0,50.0,+1.18%,0.0,4280.0,4280.0,4280.0
1789.0,노루페인트우,18450.0,570.0,+3.19%,500.0,17890.0,18700.0,17890.0
1790.0,ACE 미국하이일드액티브(H),9480.0,10.0,+0.11%,0.0,9480.0,9480.0,9480.0
1791.0,KB 인버스 2X 금 선물 ETN(H),17030.0,305.0,-1.76%,0.0,17000.0,17030.0,16940.0
1792.0,TRUE FnGuide IoT ETN,8515.0,125.0,-1.45%,0.0,8520.0,8520.0,8515.0
1793.0,신한 인버스 달러인덱스 선물 ETN(H),8515.0,0.0,0.00%,0.0,8510.0,8515.0,8510.0
1794.0,SOL 조선TOP3플러스,8515.0,5.0,-0.06%,0.0,8560.0,8630.0,8435.0
1795.0,한화갤러리아우,2930.0,10.0,-0.34%,500.0,2885.0,2930.0,2875.0
1796.0,KOSEF 미국S&P500(H),10625.0,65.0,-0.61%,0.0,10625.0,10630.0,10610.0
1797.0,메리츠 구리 선물 ETN(H),8500.0,0.0,0.00%,0.0,8500.0,8500.0,8500.0
1798.0,TREX 펀더멘탈 200,33940.0,60.0,-0.18%,0.0,33940.0,33940.0,33940.0
1799.0,KB 인버스 2X KOSPI 200 선물 ETN,16960.0,25.0,-0.15%,0.0,17145.0,17160.0,16950.0
1800.0,삼성 코스피 양매도 5% OTM ETN,8415.0,0.0,0.00%,0.0,8415.0,8415.0,8415.0
1801.0,삼성 구리 선물 ETN(H),8405.0,0.0,0.00%,0.0,8405.0,8405.0,8405.0
1802.0,ACE 미국빅테크TOP7 Plus인버스(합성),21000.0,250.0,-1.18%,0.0,20965.0,21030.0,20935.0
1803.0,ACE AI반도체포커스,10445.0,20.0,+0.19%,0.0,10565.0,10565.0,10375.0
1804.0,메리츠 3X 레버리지 국채10년 ETN,16660.0,95.0,-0.57%,0.0,16690.0,16710.0,16640.0
1805.0,TRUE 인버스 2X HSCEI ETN(H),8310.0,250.0,+3.10%,0.0,8210.0,8310.0,8155.0
1806.0,KODEX 미국스마트모빌리티S&P,5150.0,120.0,-2.28%,0.0,5220.0,5220.0,5100.0
1807.0,TIGER 한중전기차(합성),8640.0,50.0,+0.58%,0.0,8630.0,8640.0,8550.0
1808.0,신한 인버스 2X 10년 국채선물 ETN,11705.0,90.0,+0.77%,0.0,11705.0,11705.0,11705.0
1809.0,QV iSelect 배터리 재활용 Top10 ETN,8190.0,0.0,0.00%,0.0,8190.0,8190.0,8190.0
1810.0,KODEX 미국클린에너지나스닥,6280.0,65.0,-1.02%,0.0,6305.0,6305.0,6230.0
1811.0,에셋플러스 글로벌대장장이액티브,11325.0,80.0,-0.70%,0.0,11370.0,11370.0,11325.0
1812.0,티와이홀딩스우,6560.0,70.0,+1.08%,500.0,6510.0,6840.0,6410.0
1813.0,TIGER 미국달러선물레버리지,13580.0,65.0,-0.48%,0.0,13645.0,13660.0,13565.0
1814.0,TRUE 코스닥 150 ETN,8140.0,140.0,-1.69%,0.0,8145.0,8145.0,8140.0
1815.0,삼성 인버스 2X 금 선물 ETN(H),8135.0,145.0,-1.75%,0.0,8150.0,8150.0,8115.0
1816.0,대신 3X 레버리지 국채10년 ETN,16260.0,225.0,-1.36%,0.0,16320.0,16320.0,16260.0
1817.0,KB 인버스 2X 은 선물 ETN(H),16190.0,375.0,-2.26%,0.0,16320.0,16320.0,16175.0
1818.0,메리츠 레버리지 국채10년 ETN,8005.0,0.0,0.00%,0.0,8005.0,8005.0,8005.0
1819.0,KODEX 미국ETF산업Top10 Indxx,11400.0,315.0,-2.69%,0.0,11860.0,11860.0,11375.0
1820.0,KODEX 코스닥150롱코스피200숏선물,9940.0,70.0,+0.71%,0.0,9955.0,9980.0,9935.0
1821.0,TRUE 베트남 VN30 선물 ETN(H),7940.0,0.0,0.00%,0.0,8060.0,8060.0,7940.0
1822.0,TIGER 미국나스닥넥스트100,9875.0,160.0,-1.59%,0.0,9910.0,9910.0,9875.0
1823.0,KODEX Fn웹툰&드라마,3425.0,45.0,+1.33%,0.0,3375.0,3430.0,3375.0
1824.0,TREX 200,31485.0,60.0,+0.19%,0.0,31345.0,31485.0,31325.0
1825.0,크라운제과우,10100.0,90.0,+0.90%,200.0,10000.0,10100.0,9980.0
1826.0,신한 레버리지 Russell 2000 ETN,7810.0,210.0,-2.62%,0.0,7820.0,7825.0,7800.0
1827.0,ACE 삼성그룹동일가중,15590.0,175.0,-1.11%,0.0,15595.0,15630.0,15555.0
1828.0,ARIRANG 미국달러SOFR금리액티브(합성),51800.0,0.0,0.00%,0.0,51800.0,51800.0,51800.0
1829.0,TIGER 금은선물(H),9675.0,65.0,+0.68%,0.0,9635.0,9710.0,9635.0
1830.0,TIMEFOLIO 탄소중립액티브,12900.0,130.0,+1.02%,0.0,12770.0,12930.0,12760.0
1831.0,KBSTAR 국채선물3년,51425.0,110.0,+0.21%,0.0,51395.0,51425.0,51395.0
1832.0,ACE 싱가포르리츠,10955.0,25.0,+0.23%,0.0,10950.0,10965.0,10860.0
1833.0,TIMEFOLIO K컬처액티브,8490.0,15.0,+0.18%,0.0,8475.0,8535.0,8430.0
1834.0,VITA 밸류알파액티브,10910.0,55.0,+0.51%,0.0,10880.0,10935.0,10870.0
1835.0,ACE 글로벌인컴TOP10 SOLACTIVE,9545.0,105.0,-1.09%,0.0,9595.0,9595.0,9525.0
1836.0,KODEX 200 중소형,10850.0,50.0,+0.46%,0.0,10815.0,10850.0,10800.0
1837.0,삼성 KRX 2차전지 K-뉴딜 ETN,7580.0,100.0,+1.34%,0.0,7340.0,7700.0,7315.0
1838.0,TIMEFOLIO 미국S&P500액티브,11835.0,0.0,0.00%,0.0,11930.0,11930.0,11835.0
1839.0,HANARO KAP초장기국고채,34565.0,385.0,+1.13%,0.0,34445.0,34565.0,34445.0
1840.0,KBSTAR 미국S&P배당킹,9380.0,150.0,-1.57%,0.0,9390.0,9410.0,9320.0
1841.0,마이다스 KoreaStock중소형액티브,20010.0,185.0,+0.93%,0.0,19700.0,20015.0,19630.0
1842.0,ACE 밸류대형,8300.0,30.0,-0.36%,0.0,8300.0,8300.0,8300.0
1843.0,메리츠 CSI 300 ETN,7470.0,0.0,0.00%,0.0,7470.0,7470.0,7470.0
1844.0,히어로즈 미국성장기업30액티브,9955.0,80.0,-0.80%,0.0,10035.0,10035.0,9955.0
1845.0,KBSTAR 200고배당커버드콜ATM,7100.0,5.0,-0.07%,0.0,7110.0,7120.0,7075.0
1846.0,QV US 500 ETN(H),10625.0,0.0,0.00%,0.0,10625.0,10625.0,10625.0
1847.0,KB STAR 50 ETN,7430.0,0.0,0.00%,0.0,7430.0,7430.0,7430.0
1848.0,TIGER 우량가치,10290.0,5.0,-0.05%,0.0,10390.0,10390.0,10290.0
1849.0,ACE 일본반도체,9245.0,5.0,-0.05%,0.0,9195.0,9320.0,9195.0
1850.0,태영건설우,5680.0,100.0,-1.73%,500.0,5690.0,5800.0,5680.0
1851.0,SK증권우,1890.0,12.0,-0.63%,500.0,1901.0,1902.0,1889.0
1852.0,HANARO 미국S&P500,10545.0,35.0,-0.33%,0.0,10590.0,10590.0,10545.0
1853.0,ACE 원자력테마딥서치,10535.0,35.0,-0.33%,0.0,10550.0,10550.0,10450.0
1854.0,KOSEF Fn중소형,19365.0,225.0,+1.18%,0.0,19190.0,19370.0,19140.0
1855.0,TIGER 미국S&P500선물인버스(H),3970.0,25.0,+0.63%,0.0,3970.0,3975.0,3965.0
1856.0,삼성 알루미늄 선물 ETN,7340.0,40.0,+0.55%,0.0,7340.0,7340.0,7340.0
1857.0,KODEX 콩선물(H),14580.0,250.0,+1.74%,0.0,14590.0,14590.0,14510.0
1858.0,대신 천연가스 선물 ETN(H),7265.0,330.0,-4.34%,0.0,7600.0,7600.0,7190.0
1859.0,ACE 레버리지,5585.0,20.0,+0.36%,0.0,5510.0,5590.0,5500.0
1860.0,HANARO 원자력iSelect,10320.0,15.0,+0.15%,0.0,10305.0,10325.0,10225.0
1861.0,KBSTAR 주식혼합,35955.0,90.0,-0.25%,0.0,35955.0,35955.0,35955.0
1862.0,ARIRANG 미국테크10레버리지iSelect(합성),9500.0,120.0,+1.28%,0.0,9490.0,9530.0,9485.0
1863.0,ACE 스마트밸류,11850.0,55.0,-0.46%,0.0,11850.0,11850.0,11850.0
1864.0,KOSEF 코스닥글로벌,9465.0,155.0,+1.66%,0.0,9310.0,9485.0,9300.0
1865.0,메리츠 미국채30년 ETN(H),7095.0,0.0,0.00%,0.0,7080.0,7095.0,7075.0
1866.0,TIGER 유로스탁스레버리지(합성 H),7880.0,200.0,-2.48%,0.0,7980.0,7980.0,7860.0
1867.0,TIGER 의료기기,14115.0,165.0,+1.18%,0.0,13950.0,14115.0,13950.0
1868.0,TIGER S&P글로벌인프라(합성),10855.0,100.0,-0.91%,0.0,10900.0,10900.0,10855.0
1869.0,KB 인버스 KOSDAQ150 선물 ETN,10060.0,15.0,-0.15%,0.0,10065.0,10065.0,10045.0
1870.0,ARIRANG ESG성장주액티브,7395.0,45.0,+0.61%,0.0,7345.0,7395.0,7345.0
1871.0,KOSEF 코스피100,23330.0,45.0,+0.19%,0.0,23190.0,23340.0,23160.0
1872.0,메리츠 국채30년 ETN,6995.0,40.0,+0.58%,0.0,6995.0,6995.0,6995.0
1873.0,SOL KEDI메가테크액티브,10760.0,45.0,+0.42%,0.0,10675.0,10790.0,10675.0
1874.0,SOL 한국형글로벌전기차&2차전지액티브,9445.0,35.0,-0.37%,0.0,9440.0,9470.0,9440.0
1875.0,HANARO 유로존국채25년플러스(합성 H),43600.0,25.0,-0.06%,0.0,43600.0,43600.0,43600.0
1876.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),10710.0,0.0,0.00%,0.0,10710.0,10710.0,10710.0
1877.0,SOL 차이나육성산업액티브(합성),6305.0,15.0,-0.24%,0.0,6320.0,6320.0,6305.0
1878.0,신한 인버스 2X S&P500 선물 ETN,3465.0,35.0,+1.02%,0.0,3430.0,3485.0,3430.0
1879.0,TIGER 경기방어채권혼합,8660.0,0.0,0.00%,0.0,8655.0,8660.0,8655.0
1880.0,대신 2X 알루미늄 선물 ETN(H),6915.0,45.0,+0.66%,0.0,6915.0,6950.0,6910.0
1881.0,KODEX 국채선물10년인버스,57565.0,150.0,+0.26%,0.0,57660.0,57660.0,57565.0
1882.0,에셋플러스 글로벌영에이지액티브,10790.0,20.0,+0.19%,0.0,10800.0,10800.0,10790.0
1883.0,TIGER 모멘텀,22945.0,0.0,0.00%,0.0,22945.0,22945.0,22945.0
1884.0,SOL 미국30년국채액티브(H),8575.0,5.0,+0.06%,0.0,8565.0,8580.0,8555.0
1885.0,히어로즈 TDF2050액티브,10515.0,35.0,-0.33%,0.0,10515.0,10515.0,10515.0
1886.0,ACE 스마트로우볼,13655.0,45.0,-0.33%,0.0,13660.0,13660.0,13650.0
1887.0,KBSTAR KQ고배당,11360.0,55.0,+0.49%,0.0,11265.0,11360.0,11265.0
1888.0,대상홀딩스우,7460.0,70.0,+0.95%,1000.0,7480.0,7750.0,7310.0
1889.0,KB 레버리지 은 선물 ETN(H),13610.0,230.0,+1.72%,0.0,13495.0,13645.0,13495.0
1890.0,KBSTAR 글로벌주식분산액티브,9700.0,115.0,-1.17%,0.0,9780.0,9780.0,9700.0
1891.0,ACE 스마트퀄리티,13565.0,25.0,-0.18%,0.0,13565.0,13565.0,13565.0
1892.0,HANARO 글로벌반도체TOP10 SOLACTIVE,9020.0,40.0,+0.45%,0.0,9210.0,9210.0,9020.0
1893.0,KBSTAR 5대그룹주,5615.0,55.0,+0.99%,0.0,5565.0,5615.0,5560.0
1894.0,삼성 FnGuide 웹 3.0 ETN,6735.0,5.0,+0.07%,0.0,6755.0,6755.0,6735.0
1895.0,KODEX Fn멀티팩터,11215.0,0.0,0.00%,0.0,11215.0,11215.0,11215.0
1896.0,KBSTAR KRX300레버리지,11205.0,50.0,+0.45%,0.0,11085.0,11205.0,11050.0
1897.0,KB 레버리지 밀 선물 ETN,13420.0,465.0,-3.35%,0.0,13625.0,13625.0,13420.0
1898.0,KODEX 한중반도체(합성),11170.0,0.0,0.00%,0.0,11170.0,11170.0,11170.0
1899.0,덕성우,4810.0,20.0,+0.42%,500.0,4750.0,4830.0,4600.0
1900.0,에셋플러스 글로벌다이나믹시니어액티브,9265.0,25.0,-0.27%,0.0,9295.0,9295.0,9265.0
1901.0,대신 S&P500 VIX S/T 선물 ETN,6660.0,205.0,+3.18%,0.0,6510.0,6670.0,6510.0
1902.0,BNK 미래전략기술액티브,8870.0,80.0,+0.91%,0.0,8795.0,8870.0,8795.0
1903.0,KODEX 혁신기술테마액티브,11060.0,80.0,+0.73%,0.0,10980.0,11060.0,10980.0
1904.0,TIGER KTOP30,7805.0,35.0,-0.45%,0.0,7835.0,7835.0,7805.0
1905.0,마이티 코스피100,23635.0,20.0,+0.08%,0.0,23585.0,23635.0,23585.0
1906.0,TIGER 코스닥150IT,13770.0,0.0,0.00%,0.0,13770.0,13770.0,13770.0
1907.0,TIGER 이머징마켓MSCI레버리지(합성 H),5980.0,100.0,-1.64%,0.0,6000.0,6000.0,5930.0
1908.0,KODEX 국채선물3년인버스,54575.0,0.0,0.00%,0.0,54575.0,54575.0,54575.0
1909.0,일양약품우,14710.0,110.0,+0.75%,2500.0,14700.0,14710.0,14700.0
1910.0,ARIRANG 신흥국MSCI인버스(합성 H),12520.0,35.0,-0.28%,0.0,12555.0,12555.0,12520.0
1911.0,KBSTAR AI&로봇,9280.0,230.0,+2.54%,0.0,9040.0,9355.0,9005.0
1912.0,파워 고배당저변동성,27010.0,60.0,-0.22%,0.0,27000.0,27085.0,27000.0
1913.0,KODEX 모멘텀Plus,10795.0,80.0,-0.74%,0.0,10940.0,10940.0,10795.0
1914.0,에코바이브,103.0,47.0,-31.33%,500.0,147.0,147.0,103.0
1915.0,KBSTAR V&S셀렉트밸류,12865.0,50.0,+0.39%,0.0,12835.0,12865.0,12795.0
1916.0,KOSEF 200선물레버리지,12605.0,70.0,+0.56%,0.0,12400.0,12605.0,12400.0
1917.0,WOORI AI ESG액티브,8020.0,5.0,+0.06%,0.0,7980.0,8020.0,7965.0
1918.0,ARIRANG 200선물레버리지,25515.0,30.0,+0.12%,0.0,25330.0,25515.0,25250.0
1919.0,SOL KRX기후변화솔루션,10600.0,80.0,+0.76%,0.0,10525.0,10655.0,10525.0
